Date,0,1,2
2010-01-04,,,6.695000171661379
2010-01-05,,,6.734499931335448
2010-01-06,,,6.612500190734863
2010-01-07,,,6.500000000000003
2010-01-08,,,6.676000118255617
2010-01-11,,,6.515500068664549
2010-01-12,,,6.3674998283386195
2010-01-13,,,6.455500125885011
2010-01-14,,,6.3674998283386195
2010-01-15,,,6.35699987411499
2010-01-19,,,6.380499839782717
2010-01-20,,,6.289000034332277
2010-01-21,,,6.3309998512268075
2010-01-22,,,6.0714998245239284
2010-01-25,,,6.015500068664548
2010-01-26,,,5.973999977111814
2010-01-27,,,6.1374998092651385
2010-01-28,,,6.30149984359741
2010-01-29,,,6.270500183105468
2010-02-01,,,5.943500041961673
2010-02-02,,,5.906000137329101
2010-02-03,,,5.9549999237060565
2010-02-04,,,5.79699993133545
2010-02-05,,,5.869500160217283
2010-02-08,,,5.841499805450442
2010-02-09,,,5.901500225067137
2010-02-10,,,5.868000030517576
2010-02-11,,,6.0044999122619656
2010-02-12,,,5.982999801635742
2010-02-16,,,5.876500129699709
2010-02-17,6.16157865524292,,5.815499782562254
2010-02-18,6.091287136077881,,5.903999805450441
2010-02-19,6.027996063232422,,5.875999927520751
2010-02-22,6.068591117858887,,5.900499820709226
2010-02-23,6.066116809844971,,5.8619999885559055
2010-02-24,6.077735424041748,,5.986000061035155
2010-02-25,6.058175563812256,,5.909999847412107
2010-02-26,6.132040500640869,,5.920000076293946
2010-03-01,6.109148979187012,,6.227000236511231
2010-03-02,6.102470874786377,,6.27650022506714
2010-03-03,6.306293487548828,,6.29449987411499
2010-03-04,6.408951759338379,,6.426499843597415
2010-03-05,6.443507671356201,,6.445499897003177
2010-03-08,6.54166841506958,,6.505499839782716
2010-03-09,6.587169170379639,,6.440999984741213
2010-03-10,6.636292934417725,,6.525499820709232
2010-03-11,6.610014915466309,,6.678999900817874
2010-03-12,6.653697490692139,,6.59100008010864
2010-03-15,6.772801876068115,,6.556499958038331
2010-03-16,6.7521491050720215,,6.589499950408938
2010-03-17,6.715757369995117,,6.566999912261966
2010-03-18,6.728946685791016,,6.638000011444093
2010-03-19,6.719379901885986,,6.517499923706052
2010-03-22,6.761134624481201,,6.523499965667724
2010-03-23,6.697310924530029,,6.462999820709227
2010-03-24,6.675907135009766,,6.401999950408935
2010-03-25,6.633807182312012,,6.736499786376951
2010-03-26,6.5780744552612305,,6.752999782562258
2010-03-29,6.782248020172119,,6.756000041961672
2010-03-30,6.867043972015381,,6.828999996185301
2010-03-31,6.884390830993652,,6.788499832153321
2010-04-01,6.939309120178223,,6.590499877929687
2010-04-05,6.931244373321533,,6.574500083923339
2010-04-06,6.793762683868408,,6.777999877929691
2010-04-07,6.736919403076172,,6.743500232696533
2010-04-08,6.859574317932129,,7.0479998588562
2010-04-09,6.87954568862915,,7.002999782562256
2010-04-12,7.079443454742432,,7.059999942779542
2010-04-13,7.1221795082092285,,7.007999897003173
2010-04-14,7.161411285400391,,7.214000225067138
2010-04-15,7.143342018127441,,7.290999889373778
2010-04-16,7.269984722137451,,7.108500003814696
2010-04-19,7.367106914520264,,7.121500015258787
2010-04-20,7.271178722381592,,7.210000038146974
2010-04-21,7.243355751037598,,7.321499824523924
2010-04-22,7.299845218658447,,7.504499912261964
2010-04-23,7.391574859619141,,7.181499958038331
2010-04-26,7.54109525680542,,7.355500221252443
2010-04-27,7.375663757324219,,7.1009998321533185
2010-04-28,7.424893856048584,,6.96750020980835
2010-04-29,7.28801965713501,,7.086500167846677
2010-04-30,7.142484664916992,,6.855000019073488
2010-05-03,7.181793689727783,,6.874499797821047
2010-05-04,7.04768705368042,,6.49149990081787
2010-05-05,7.008334636688232,,6.546500205993654
2010-05-06,6.752632141113281,,6.435500144958494
2010-05-07,6.698248863220215,,6.2490000724792445
2010-05-10,6.622697830200195,,6.564499855041505
2010-05-11,6.470202922821045,,6.52299976348877
2010-05-12,6.631159782409668,,6.693500041961666
2010-05-13,6.668276786804199,,6.57350015640259
2010-05-14,6.78036642074585,,6.426499843597415
2010-05-17,6.743730068206787,,6.445499897003177
2010-05-18,6.626461505889893,,6.314000129699705
2010-05-19,6.603362560272217,,6.2294998168945295
2010-05-20,6.5139689445495605,,5.985499858856203
2010-05-21,6.425677299499512,,6.136000156402588
2010-05-24,6.240007400512695,,6.105999946594237
2010-05-25,6.27824592590332,,6.243000030517579
2010-05-26,6.282006740570068,,6.160500049591064
2010-05-27,6.367136478424072,,6.335000038146971
2010-05-28,6.344849109649658,,6.272999763488772
2010-06-01,6.446775913238525,,6.162000179290771
2010-06-02,6.445147514343262,,6.315499782562256
2010-06-03,6.3634819984436035,,6.438000202178956
2010-06-04,6.4394073486328125,,6.1385002136230495
2010-06-07,6.551033973693848,,6.100500106811525
2010-06-08,6.385024070739746,,5.94199991226196
2010-06-09,6.297782897949219,,5.895500183105471
2010-06-10,6.175844192504883,,6.160500049591064
2010-06-11,6.102890968322754,,6.1515002250671404
2010-06-14,6.259175777435303,,6.191500186920168
2010-06-15,6.3095879554748535,,6.342000007629396
2010-06-16,6.342846393585205,,6.344999790191648
2010-06-17,6.455451011657715,,6.29449987411499
2010-06-18,6.494662284851074,,6.2915000915527335
2010-06-21,6.468295097351074,,6.127500057220455
2010-06-22,6.4572434425354,,6.115499973297119
2010-06-23,6.3468918800354,,6.072500228881834
2010-06-24,6.3001017570495605,,5.916500091552736
2010-06-25,6.262340545654297,,6.050000190734862
2010-06-28,6.146358013153076,,5.889999866485596
2010-06-29,6.196212291717529,,5.43050003051758
2010-06-30,6.114782810211182,,5.462999820709229
2010-07-01,5.777780055999756,,5.547999858856201
2010-07-02,5.690113067626953,,5.456999778747559
2010-07-06,5.734517574310303,,5.502999782562257
2010-07-07,5.687304496765137,,5.671500205993655
2010-07-08,5.699150562286377,,5.81099987030029
2010-07-09,5.81946325302124,,5.86299991607666
2010-07-12,5.950974464416504,,5.975500106811526
2010-07-13,6.024120330810547,,6.182499885559083
2010-07-14,6.1185808181762695,,6.164999961853027
2010-07-15,6.285836219787598,,6.103000164031981
2010-07-16,6.327165126800537,,5.924499988555911
2010-07-19,6.291798114776611,,5.997000217437744
2010-07-20,6.162640571594238,,6.005000114440918
2010-07-21,6.167407989501953,,5.871500015258786
2010-07-22,6.1810407638549805,,6.003499984741211
2010-07-23,6.093994617462158,,5.943500041961673
2010-07-26,6.15112829208374,,5.920000076293946
2010-07-27,6.137190818786621,,5.8565001487731925
2010-07-28,6.110769271850586,,5.8565001487731925
2010-07-29,6.062868595123291,,5.842999935150149
2010-07-30,6.047083854675293,,5.89449977874756
2010-08-02,6.035177707672119,,6.003499984741211
2010-08-03,6.064968585968018,,6.120999813079832
2010-08-04,6.147960662841797,,6.379000186920166
2010-08-05,6.252264499664307,,6.3914999961853045
2010-08-06,6.454484462738037,,6.415999889373779
2010-08-09,6.528389930725098,,6.441500186920166
2010-08-10,6.559493064880371,,6.500000000000003
2010-08-11,6.58702278137207,,6.29449987411499
2010-08-12,6.633369445800781,,6.328000068664551
2010-08-13,6.512078762054443,,6.234499931335452
2010-08-16,6.4892473220825195,,6.303500175476076
2010-08-17,6.42820930480957,,6.442999839782716
2010-08-18,6.450133800506592,,6.482500076293947
2010-08-19,6.554095268249512,,6.378499984741214
2010-08-20,6.6134819984436035,,6.3880000114440945
2010-08-23,6.559979438781738,,6.329999923706054
2010-08-24,6.54641580581665,,6.226500034332273
2010-08-25,6.5075812339782715,,6.342500209808349
2010-08-26,6.4246039390563965,,6.243000030517579
2010-08-27,6.474820613861084,,6.331999778747557
2010-08-30,6.430942535400391,,6.189499855041502
2010-08-31,6.469325065612793,,6.241499900817872
2010-09-01,6.393560886383057,,6.624499797821043
2010-09-02,6.397480010986328,,6.76049995422363
2010-09-03,6.658079624176025,,6.939499855041502
2010-09-07,6.836147785186768,,6.8610000610351545
2010-09-08,7.000661373138428,,6.956999778747557
2010-09-09,7.001875400543213,,7.019000053405761
2010-09-10,7.057748794555664,,7.122000217437746
2010-09-13,7.121071815490723,,7.253499984741212
2010-09-14,7.206037521362305,,7.287499904632568
2010-09-15,7.319925308227539,,7.272500038146974
2010-09-16,7.377807140350342,,7.406499862670896
2010-09-17,7.3824052810668945,,7.415999889373777
2010-09-20,7.471105575561523,,7.565000057220461
2010-09-21,7.508671283721924,,7.536499977111817
2010-09-22,7.61405086517334,,7.591499805450439
2010-09-23,7.632085800170898,,7.642499923706054
2010-09-24,7.667994022369385,,8.036499977111813
2010-09-27,7.715730667114258,,7.968500137329101
2010-09-28,7.99045467376709,,7.985000133514402
2010-09-29,8.03986644744873,,7.949500083923339
2010-09-30,8.050894737243652,,7.853000164031983
2010-10-01,8.03528881072998,,7.685500144958495
2010-10-04,7.963958263397217,,7.769499778747561
2010-10-05,7.828617095947266,,8.043499946594238
2010-10-06,7.840431213378906,,7.769999980926515
2010-10-07,8.03297233581543,,7.813499927520752
